X1,X2,X3
43.2,87.1,1
58.3,50.7,1
55.5,56.9,1
32.3,65.4,2
60.2,37.4,2
64.9,78.5,4
58.8,69.9,2
64.5,44.3,1
53.9,85.6,4
68.2,43.8,3
48.9,47.3,2
34.4,29.2,4
79.3,52.9,1
59.8,50.5,1
27.3,66.4,4
53.3,75.2,4
74.1,69,5
81.1,63.2,3
53.7,63.3,3
54,67.8,1
48,61.1,3
53.2,53.5,2
65.7,62.5,2
30.4,38.6,2
61.6,36.3,4
63,52.6,3
68.4,71.6,5
58.6,64.4,3
45.1,63.2,2
63.3,51.9,3
67.6,74.1,3
68.1,64.4,3
46.5,71.2,3
77,86.6,1
56,51.5,3
76.6,50.1,4
64.7,78.5,1
65.2,78.5,1
56.4,66,3
32.4,61.2,1
58.3,50.9,1
45.5,72.3,3
49.4,81.8,2
50.2,45.3,2
72.9,87.7,2
52,75.8,3
49.2,69.7,3
45.3,69.4,2
65.5,83.7,4
64.3,66.7,3
53.9,69.5,2
68.4,46.2,5
36.6,83,3
72,60.3,4
53.3,95.9,1
60.9,31.5,2
60,42.8,4
62.8,37.6,4
51.5,57.8,2
56.9,85.7,2
62.6,37.6,4
66.2,30.3,3
75.7,41.3,3
20,71.1,4
57.5,59.3,3
45.3,68.9,3
50,49.1,3
57,97.8,3
31.2,24.9,2
55.2,51.9,4
48.9,62.7,3
59.4,49.8,1
49.5,63.6,1
61.1,75,3
81.6,72.5,1
33.3,79.1,3
58.7,46.1,3
56.7,50.6,3
60.7,63.3,3
44.4,59.1,4
32.1,67.7,1
73.8,69.3,1
44.1,35,5
63.2,72,1
68.2,47.7,4
64.6,61.7,3
54.7,29.1,3
71.2,46.1,2
71.1,66.3,2
65.3,72.5,2
57.5,42.8,3
56.7,80.8,1
37.1,72.3,4
49.6,28.5,5
43.2,57.6,1
70,36.9,2
77.4,54.7,3
54.3,85,4
57.2,67.1,2
54,61.8,2
79.6,55.2,3
54,55.1,3
48.1,89.8,3
60.9,85.1,3
47.6,61.2,4
58.6,72.1,3
66.9,49.9,4
49.9,57.2,3
44.4,59.9,3
53,33,2
54.7,40.8,2
44.6,69.8,3
42.9,55.6,3
61,83.1,1
48.7,43.8,2
57.7,98.8,3
60,64.7,5
63.7,53.8,3
54.9,37.8,2
45.8,56.5,4
63.4,77.3,2
49.8,52,2
60.9,70.9,2
43.4,29.3,5
60.5,38.2,4
56.7,64.1,3
49,74.2,3
63.7,67.8,3
48.2,54.6,2
38.4,68.9,3
45.5,59.3,3
68.7,37.6,1
54.3,55.3,3
57,113.2,3
57.7,42.3,3
58.9,27.7,1
42.4,69.6,3
20.7,55,3
51.1,70.8,3
63.9,84.1,2
64.9,88.3,1
71.8,55.2,4
71.1,57.6,3
48.1,63.5,1
24.9,49.2,1
48.1,104.1,3
75.6,54.9,3
52.5,48.3,2
56.2,41.6,2
54.7,74,3
51.7,60.4,1
57.1,44.8,2
60,60.5,1
47.2,57.5,2
37.6,54.4,2
60.5,94,3
40,68.6,3
47.3,80.1,4
35.8,33.2,3
46.8,75.3,3
35.7,26.1,2
43.6,58.9,5
42.7,37,2
45.2,61.6,5
36.9,80.5,3
50.8,70.7,3
59.2,82.8,2
38.8,8.5,3
51.1,109,1
56.4,39,4
63.4,83.3,4
34.4,62.6,3
65.9,29.3,2
53.4,71.7,2
52.5,31,3
57.8,68.4,1
59.6,59.5,3
59.3,17.6,3
59,66.2,3
40.5,40.8,3
68.7,77.3,3
60.6,69.8,1
54.1,56.5,4
87.2,55.6,3
58.7,33.4,1
61.4,63.9,3
65.7,33.3,3
85.9,65.7,3
55,77.2,4
41.9,97.9,3
49.1,65.6,4
71.2,50.2,3
43.5,24.4,1
60.1,76,3
67.7,44.3,3
68.2,28.5,1
57.1,77.9,3
69.9,80.2,3
53.7,53.9,3
47.6,59.5,3
58.5,59.2,2
46.7,56.7,3
37.8,86.5,3
60.9,36.1,3
57.7,38.8,3
62.2,37.7,5
64.2,52.7,5
57.5,69.1,3
55.8,40.3,4
68.9,37.7,4
67.9,54.3,4
55,30.6,1
51.3,68,2
51.7,100,3
51.8,44.9,3
44.6,54.9,2
55.4,109,1
67.2,49.3,2
64.8,0.2,3
43.1,61.3,5
59.5,89.1,1
55.5,34.1,3
52,103.8,1
64,59.8,1
65.8,68.3,2
31.1,84,3
55.4,68.9,3
20.5,62.4,3
55.1,91,1
56.8,66.3,3
54.1,76,1
33,68.8,3
57.9,51.8,1
67.2,40.6,3
40.7,59.2,1
82.6,63.6,4
48.9,34.9,2
56.3,67,3
33.8,62.4,5
73.1,77.9,3
58.4,86.1,1
62.8,38.5,3
51.9,22.9,3
64.6,68.7,3
61.3,80.9,1
38.2,53.3,1
42.1,79.6,3
60.9,86.9,4
33.4,37.4,4
39.7,58.9,5
49.6,55.3,4
68.1,74.8,1
48.5,103.8,4
56.6,57.4,1
52.9,50.8,4
62.8,43.4,2
23.2,69.4,5
48.7,62.5,3
46.4,74.3,2
67.5,90.7,1
33.7,61.9,3
58,81.7,1
43.9,44.3,3
42.2,59.8,4
41.4,48.3,1
42.6,43.9,1
73.5,112,1
54.5,74.6,5
49.5,72.6,2
52.4,59,3
57.9,38.4,2
49.8,61.8,2
82.6,58.9,4
37.8,51.8,3
58.4,73.6,4
56.1,91.4,3
70.5,56.8,2
42.8,59.2,3
49.3,41.7,3
75.1,57.7,4
50.2,51.1,3
39.3,56.8,1
59.4,64.9,3
35.6,63.9,5
62,20.9,3
58.4,33.6,3
63.4,50,3
62.2,66,4
36.3,49.9,1
52.2,53.6,3
69.2,68,1
45.8,18.1,4
31.3,62,4
56,32.9,3
53,71.7,2
70.7,26.4,4
40,80.3,2
90.6,76.3,4
69.3,66.8,1
52,60.7,3
60.8,87.1,3
65.6,60.6,3
57.7,38.8,4
60.8,64.4,5
60.5,66.6,1
65.5,51.2,3
65.5,37.6,2
48.7,53,2
59.3,44.1,4
42.9,80,3
52.3,82.7,3
73.9,47.9,3
49.8,49.6,4
70.7,88.5,2
44.2,41.6,2
65.2,49.9,2
50.2,68.9,3
43.9,25.2,2
67.4,43.6,4
29.7,36.8,2
76.4,51.4,4
45.2,70.7,2
67.5,49.7,1
64.2,52.9,4
59.4,60.9,3
44.4,71.4,1
71.6,41.5,4
59.4,63.3,3
39.8,85,3
56.1,81.7,4
58.1,23.6,3
79.6,66.9,3
68,71.4,4
54,47.5,3
54.6,45.1,2
54.8,71.5,1
63.9,44.7,5
67.1,80.2,5
59.9,65.3,2
28.3,69.5,3
60.2,44.2,3
70.4,37.5,2
80.2,55.4,3
52.7,69.5,3
41.2,57.8,3
45.8,32.4,1
46.2,74.8,1
61,65.2,4
51.7,13.7,3
57,92.9,3
57.3,92,5
65.3,54.6,1
34.3,58.5,2
74.6,55,3
63.4,55.3,5
46.1,81,2
53.8,81.1,4
49.4,36.4,1
53.7,73.2,3
72,47.8,3
52,70.7,2
59.3,27.3,4
65.3,69.3,5
68.7,96.5,2
55.9,91.5,4
70,41.7,2
63.6,70,2
60.6,46.3,3
69.9,58.5,4
52.4,63.1,2
67.6,55.4,3
47.5,72.6,5
53.5,56.3,1
62.1,90.6,3
53.5,46.3,3
49.3,80.6,3
83.6,48.3,3
48.4,58.2,3
72.5,90.4,3
67,96.3,3
60.3,28.9,4
59,78.1,3
73.7,35.5,2
41.4,38,1
26,53,3
63.6,34,2
74.3,60.7,3
48.7,81.7,2
64.4,65.8,2
58.8,70.5,1
41.8,69.8,3
43.9,53.5,1
39.7,77.8,3
69.7,36,3
55.4,55.1,4
57.2,98.1,3
65.9,78.2,4
47.4,69,2
57,79.6,3
67.7,64.1,1
58.4,30.1,4
76.6,76.1,3
39.4,47,1
31.7,85.8,2
56.6,81,3
57,36.2,5
54.8,63.3,1
30.5,80.9,3
60.6,64.3,2
73.8,71.3,2
25.8,59.6,2
70.2,77.3,3
42,81,4
74.4,65.2,1
37.7,34.1,3
62.3,58.1,4
42.5,77.3,4
51.3,59.8,3
44.2,76.9,2
50.1,64.8,2
47.5,47.4,3
43.3,79.9,4
61.6,63.6,2
44.3,60.7,2
65.3,58.1,4
51.8,83.7,1
83,70.1,2
54.3,45.7,4
63.6,64.4,2
66.7,74.6,3
48.9,47.1,3
67,44.1,5
53.9,77.9,3
61.8,64.2,3
47.1,97.9,4
77.3,56.9,1
54.4,88.2,4
78.5,56.3,5
49,43.2,1
55.1,32,1
49.8,66,3
48.7,78.9,5
50.6,63.9,4
38.6,50.2,2
81.4,50.3,4
65.6,50.5,4
41.8,68.6,1
50.6,66.6,3
54.2,46,3
38.6,87.9,3
34.9,81.9,3
40.3,73.6,2
60.9,53.3,1
52.3,62.7,4
67.8,56,3
54.7,55.2,1
86.5,78,3
68.4,81.5,3
57.6,47.6,1
40.2,85.5,5
82.3,93.3,3
56.3,53.2,3
47.3,76.7,4
52.1,47.2,4
46.4,105.7,1
66.6,57.7,2
41.4,41,3
74,57.3,3
41,34.6,4
46.6,58.5,2
55.2,63.5,3
58.5,78.2,3
63.5,49.5,3
39,96.4,4
52.6,75.8,4
47.5,69.8,2
65.2,79,4
65.4,39.8,4
56.9,92.1,2
61.6,51.2,1
50.6,56.5,2
72.2,24.6,2
73.6,54.7,2
64.3,68.4,3
55.6,67.3,3
47.4,63,2
47.7,68.8,2
48.4,42.8,1
59.2,78.3,3
49.1,86.3,1
56.8,76.5,4
53.3,45.7,5
59.5,74,3
49.7,75.9,1
61.7,66.1,1
65.2,74.8,3
49.8,54.3,3
60.8,70.7,3
41.9,62.2,2
46.2,55.1,1
43.7,77.1,2
59.8,81.1,3
42.7,44.4,3
60.6,72.5,1
32.2,41.1,3
36.7,64.9,2
54.9,31.5,2
42.4,71.7,2
83.1,79,3
42.5,77.8,5
49.9,51.4,1
25.2,72.5,5
55.9,47.4,2
52.9,69.4,3
62.8,41.4,5
56.3,66.2,4
64.2,46.6,3
45.1,47.7,1
60.5,113.8,1
32.3,72.7,5
55.4,70.1,3
33.6,63.1,3
63.7,79.7,4
66.7,67.4,3
66.9,61.9,3
65.2,67.9,2
41.6,69.1,2
30.7,70.1,2
59.5,74.4,3
41.9,83.6,3
54.9,64.7,3
55.4,64.8,1
60.5,42.5,2
48.8,81.8,1
39.7,53.8,5
61.1,48.3,1
62.8,50.7,3
71.9,53.3,3
78.8,42.7,3
49,66,3
14.8,70.3,3
55.2,32.6,3
46.2,34.9,1
49.8,73.5,3
41.7,66.4,4
40.8,50.9,2
57.4,66.9,4
52.5,55.1,1
33,58.6,3
59.8,83.7,1
70.1,65.2,3
51.6,76.7,2
52.6,61.2,1
59,47.1,4
60.2,32.5,3
73.6,68.6,3
58.6,17.8,3
56.9,53.5,3
49.4,55.7,3
37.5,85.1,2
72.5,79.1,1
55.8,55.4,1
71,44.9,1
62.6,87.9,2
42.6,44.1,3
47.6,84.5,3
51.8,59.5,4
79.2,71.8,3
46.2,63.4,1
43.8,58.1,2
46,67,3
50,32.2,2
49,76.7,2
52.3,72.8,4
61.4,79.3,2
47.2,65.1,3
47.3,50.4,3
61.6,47.9,4
32,38,1
33,75.8,3
46.7,58.2,3
50.8,85.1,4
47.2,40.9,2
76.8,34.2,3
54.7,59.8,3
49.2,71.9,4
41.4,51.9,1
58.7,44.8,3
60.3,70.8,5
58,41.1,2
44.7,44.8,5
55.9,88.5,2
36.5,67.8,3
62.6,64.1,4
50,92.9,4
51.7,71.6,4
51.6,75.7,5
62.6,64.4,2
52.9,54.2,3
44.3,68.1,3
78.3,38.9,4
79.5,62.4,3
51.2,62,3
57.5,72,5
50.5,86.2,4
65.4,70.3,1
58.5,60.8,3
59.1,53.7,2
55.1,62.7,1
54.5,76,1
28.2,80.2,1
82.8,62.6,4
57.3,74.6,4
71.8,59.2,3
25.9,62.3,3
72.2,81.3,1
55.1,98.4,3
57.8,55,3
40.3,37.3,2
67.4,50.6,3
45.9,46.1,4
44.2,37.5,3
49.3,82.5,5
46.8,45.6,3
48.5,44.1,1
56.7,83.6,2
70.2,72.3,4
43,40.5,3
51.9,38.3,1
34,35.4,1
50.6,71.5,4
55.5,44,3
55.6,68.2,1
59.6,28.1,3
57.5,60.8,2
38.2,70,4
33.1,52.4,3
58.4,27.8,1
56.4,42.9,3
58.4,39.7,2
63.3,35.5,3
81.7,75.3,2
69.5,71.1,4
57,70.1,3
51.6,67.2,4
38.9,77,2
53.9,91.6,3
66.2,35.4,1
40.4,49.9,1
61.7,28.7,2
52.6,63.8,3
61.3,21.9,1
68.2,54.2,3
60.6,86.6,5
45.3,39.3,2
61,39,1
46.9,59.3,3
61.3,61.7,4
66.1,28.5,5
67,67,2
46.1,43.5,2
52.7,49.7,2
46.3,76.9,3
48.6,60.3,3
48.7,37.3,4
51.9,72.3,3
44.4,54,3
57.8,82.7,3
58.1,81.2,4
49.7,63.4,1
73,54.3,1
67.1,55.5,2
48.9,61.5,5
46.3,57.3,4
77,97.9,1
69.9,35.7,2
46.1,48.3,3
41.4,64.6,3
64.6,58.7,4
43.3,38.2,3
52.3,73.4,5
59,53.9,2
45.5,72.8,1
65.5,39.6,4
44.1,43.4,2
62.5,73.8,3
71.4,43.9,3
78.5,84.2,1
49,89.2,2
71.5,64,2
62.5,60.6,1
37.1,43.9,2
88.9,53.5,3
56.3,45.5,4
75.8,76.7,4
49.8,67,3
36.5,63.8,1
36.4,61.2,3
66.6,44.3,4
76.4,64.7,4
41.1,71.5,3
40.6,68.1,4
51.1,46.9,2
66.3,38.4,2
53.6,88.9,5
71.8,95.7,4
67.9,62.9,2
66.8,75.1,2
41.8,35.6,1
39.5,53.1,1
16.4,77.2,1
54,31,4
63.3,26.1,3
53.8,48.4,3
73.2,90.5,3
59.8,55.2,3
65.6,57.6,3
62.6,35.9,3
71.1,59.8,3
54.5,78.4,2
54.4,62.2,3
58.9,42.2,2
40.4,65.5,1
52.8,55.5,3
48.1,79.1,2
54.5,60.4,2
68.3,64.2,1
56.2,42.8,5
50.1,42.1,3
30.6,64,3
50.6,98,2
62.1,37.3,4
26.4,46.3,3
49.3,88,3
49.4,45.3,1
50.4,60.2,4
41.3,37.9,3
38.2,57.1,4
46.8,51.6,2
48.6,54.6,5
59.5,54.8,2
51.9,49.5,3
41.9,72.7,3
61.9,47,1
50.3,59.3,1
57.3,74.7,2
61.2,70.1,2
33.7,26.8,2
61.4,32.3,3
53.7,76.2,4
41.3,50.4,1
48.6,64.4,3
64.2,54.1,4
67.4,81.6,4
57.1,60.2,2
54.2,85.4,4
58.4,54.5,3
47.4,58.8,2
32.2,46.9,3
42.2,56.1,5
50.9,72.6,1
61.5,75.2,2
64.8,41.3,3
55.9,34.6,5
72.3,36.8,3
36.1,57.1,3
50.2,92.1,2
72.8,39.6,1
46.1,57.4,1
57.1,49.2,4
45.7,44.2,1
43.9,75.2,4
41.2,82,3
51.4,94,2
60.1,41.2,1
76.5,44.8,3
49,71.9,3
46.5,38.2,4
43.8,70,1
40.6,20.5,1
70,56.8,1
48,76.2,2
68,55,3
65.3,43.1,4
64.3,68.6,3
52.9,73.8,3
60.5,46.2,5
53.4,90.2,5
47.3,66.4,2
64.3,72.1,1
56.9,42.2,3
63.3,75.8,3
36,38.7,3
52.6,67.1,1
52.1,90.3,2
47.8,59.6,5
43.1,47.1,2
44.6,40.4,2
54.1,43.2,3
50.3,30,3
69.6,65.5,1
58.9,59.6,2
42.9,56.6,3
51.9,69.7,1
55.4,91.1,2
51.4,81.3,3
69.9,53.1,3
33.4,57.8,2
45.3,41.4,3
52.3,78.9,3
59.8,55.3,1
63.2,34.5,4
40.5,79.1,3
63.3,74.5,1
64.2,69.4,3
53,51.9,3
76.4,29.5,3
51.9,30.3,5
52,45.8,4
59.1,32,5
52,98.9,3
70.9,37.7,2
46.5,83.5,3
59.8,79,3
68.7,48.3,1
51.1,68.7,1
49.3,56.3,2
67.4,50.3,2
51.8,19.8,2
65.4,49.9,3
53.5,59.2,3
57.7,48.9,2
65.7,45,1
25.6,44.3,3
45.5,52.1,1
36.9,49.9,3
60.7,64.9,3
50.4,54.3,1
56.2,36.9,2
39.7,55.9,3
40.8,26.1,4
46.8,51.4,2
53.4,84,3
64.3,47.9,3
60.4,79.8,3
51.1,73.4,4
46,71.4,3
52.5,54.8,3
94.6,52.4,3
60.1,56.8,3
52.3,63.4,1
36.6,62,4
52.3,105.2,3
60.7,24.8,2
51.5,68.7,2
60.3,72.3,2
50.2,71.4,3
61.4,48.6,3
60.1,43.6,2
73.9,55.4,2
46.9,57.6,1
62.6,40.4,2
58.1,55.7,3
45.7,58.9,3
49.8,56.6,1
61.2,53.3,1
57.9,68.6,4
47.3,22.7,5
47.4,68.4,1
56.1,65,2
38.9,59.6,3
72.7,69.3,1
71.1,53.1,4
52.7,62.1,3
68,72.6,4
54.6,46.7,4
65.1,32.9,4
66.9,51.6,4
44.2,86.3,3
63.7,65,4
24.8,61.4,2
53.4,50.8,2
58.2,44.5,2
48.7,78.1,2
55.5,55.6,4
49.8,75.1,2
53.3,52.3,1
43.6,57.9,3
63.6,88.8,3
44.5,86,1
63.3,64.8,4
57.2,54.8,3
67,55.1,3
54.4,64.3,3
51.4,70.3,5
58.7,89.2,4
61,60.9,1
73.5,74.1,3
52.2,50.4,2
55.5,54.8,3
51.8,72,2
67,63.8,2
53,53.3,3
59,43.4,3
67.8,67.6,3
52.1,59.6,1
48.1,62.9,4
65.3,72.8,5
31.1,77.8,3
63.6,31.6,5
46.6,38,4
56.1,64.6,3
47.3,57.3,3
62.6,62.8,4
59.4,76,2
54.4,72.4,2
59.8,63,4
89.1,35.7,2
70,78,4
66.5,59.5,2
44.6,101.6,1
52.1,43.5,2
73.3,89.9,3
45.7,24.6,3
50.7,93.7,1
68.4,59.2,3
34.8,60.3,2
63,35.6,3
45.7,66.9,2
62.4,63.5,3
60.4,40.3,4
60.7,58.9,1
37.1,84.1,3
58.5,55,3
49.6,78.4,2
56,107,4
38.6,74.9,3
72,33.4,2
57.4,27.8,2
39.4,36.2,3
68.6,78.4,3
58.9,80,3
59.1,59.4,4
44.8,56.7,1
78.1,77,3
60.2,38,1
54,82.4,2
59.4,81.5,2
37.6,65.5,1
37.7,27.3,3
56.6,65.6,1
66.4,84.3,4
49.5,93.1,3
71.8,22.4,3
38.2,42.5,2
53.4,55.8,3
62.7,62.2,3
60.7,77.3,2
67.7,69.1,4
90,58.3,3
50.1,50.2,2
76.4,43.5,4
52.8,66.7,2
45,76.2,2
67.8,72.3,1
48.1,72.9,5
50.1,62.2,3
51.6,46.2,1
82.1,70.7,2
68.9,72.8,3
63.1,39.7,2
68.3,58.6,4
55.8,82.3,1
69.7,27.5,4
43.7,53.4,3
49.2,66.1,4
57.7,48,2
60.9,52.7,2
63.1,56,1
34.8,40.8,3
59.6,67.9,3
71.3,47.7,3
46.8,36.3,1
29,53,3
31.5,72.4,4
57.7,39.5,3
56.4,75.9,3
53.4,79.1,3
75.2,67.7,3
39.8,63.6,3
79.5,48.9,3
67.8,67.7,3
61.6,44.7,3
50.4,69.9,1
51.1,29.3,2
45.4,59.7,2
56.6,56.3,2
67.7,74.9,3
84.2,26.4,2
45.9,52.6,3
46.3,67.6,1
52.7,94.8,2
62.6,53.1,1
49.5,36,1
53.2,41.3,2
67.7,48.1,2
76,61.8,2
62.7,53.3,4
46.3,77.3,1
62.5,74.6,3
66.8,72.7,3
41.4,59.8,2
58.9,50.5,2
60.8,63.1,3
59.1,38.5,3
71.8,58.2,1
50.2,60.4,3
58.6,82.8,2
27.7,49.8,3
50.9,75.3,1
28.7,70,2
41.6,60.6,3
27.4,62,2
49.1,53.1,4
44.1,63.1,1
43.6,60.3,1
92.2,22.5,2
61.3,56.4,3
59.9,70,1
37.5,66.1,3
31.9,39.7,3
52.2,44.1,4
67,62.3,5
50.7,106.2,2
31.8,69,3
51.2,60.1,2
57.2,58.7,2
80.3,35.9,1
60.8,36.8,2
38.8,72.5,3
50,71.5,4
44,66.2,1
55.3,81.4,3
24.6,48.1,3
43.6,34.6,5
74.6,68.7,3
51.8,49.7,3
59.9,74.5,2
63.5,53.3,4
66.2,65.1,1
43.3,47,1
62.9,65.2,1
35.9,68.6,1
72.5,59.8,2
59.9,60.5,1
69.6,37.4,1
48.5,70.3,2
54.9,62.8,3
71.9,68.5,4
58.8,46.2,3
57.8,54.9,2
46.2,44.9,4
44.4,69.7,2
56.1,82.5,1
42.9,53.6,2
58.5,49.6,4
65.1,88,4
52.9,44,5
53.8,33.3,2
53,31.8,1
26.8,65.6,1
47.8,60.4,1
41.7,74.8,2
57.2,70.3,4
47.3,35.5,2
63,65,5
74.9,71.1,3
64.7,66.8,1
44.4,68.7,3
33.3,87.9,1
49.1,47.7,3
54,40.5,2
58.6,80.8,1
54.9,58.1,5
63.6,29.9,1
41.3,48.6,3
69.3,30.9,2
36,60.3,1
57.6,60.3,3
47,54.4,2
49.9,52.1,1
54.5,43.1,4
60.3,74.9,3
38,97.5,3
55.2,34.9,3
56,93.2,3
53.9,79,3
53.3,89.4,4
49.5,36.1,2
40.3,56.4,1
57.6,69.5,1
57.7,77.6,3
67.2,57.6,2
63.2,48.5,4
63.5,70.6,1
68.6,35.6,3
52.4,84.9,3
79.2,76.8,5
60.4,37.2,1
49.1,68.9,3
42.9,69.1,3
61.3,93.7,3
72,56.9,4
64.2,58.7,3
52.2,89.8,3
41.2,56.8,1
48.6,34.1,4
59.4,54.9,4
53.1,71.2,5
58,38.3,4
83.5,62.1,3
36.1,44,4
60.7,74.7,4
30,82.6,3
66.9,74.8,3
55,86.6,3
32.6,51.9,2
39.9,46.7,2
55.7,35.2,3
44.5,52.7,2
53.2,55.6,2
69.8,37.7,3
74.5,53.5,3
63.6,52.7,2
60.5,87.8,2
32.6,89.2,4
75.4,63.3,3
63.8,64.9,1
59.7,91.7,2
37.5,39.6,1
40.5,58.9,4
69.3,65.4,1
40.9,78.9,4
53.8,78.2,1
34.5,70.3,4
44.4,77.4,1
33.4,71.1,4
47.4,58.7,3
54.4,39.3,2
53.7,28.5,3
36.3,38.7,3
53.4,105.5,4
58.8,50.1,2
63,77.6,3
47.1,64.4,3
48.9,66.2,3
58.3,53.4,1
43.2,52.6,3
35.9,79.6,3
39.8,58.7,1
51.4,56.9,2
65.3,43.2,4
21.7,77.4,3
56.6,49.5,3
51.5,79.6,2
57.3,52.7,3
75,98.6,1
42.5,57.9,2
45,71.1,3
38.9,69,5
66.3,44.1,4
82.4,54.8,3
49.5,84.3,3
68.8,82,4
69.9,39.2,3
53.4,63.6,2
44.6,75.8,4
64.2,55.6,3
52.5,26.3,1
50.7,43,2
77.2,48.4,2
44.6,97.7,1
38.6,48.9,3
55.5,69.4,4
60.6,65.7,3
64.9,88.7,1
69.9,71.7,2
72.7,54.9,2
64.4,52.9,1
70.3,44.5,3
59.9,73.7,2
58.7,85,4
31.8,58.8,1
49.4,40,3
51.7,54.2,2
67.2,75.5,4
68.9,50.4,3
58,47.8,3
71.8,82.5,3
58.4,52.4,3
47.7,61.7,4
44.8,61,1
44.8,67.9,2
45.5,42.1,1
40.1,50.9,3
70.1,64.7,2
59.7,91.5,2
60.2,60.8,3
43,85.6,3
74.8,80.7,3
36.3,52.6,2
52.6,50.3,4
59.6,57.9,3
61.6,50.6,1
61.1,89.6,2
30.9,69.8,3
42.4,45.9,3
64.3,77.4,2
49,73.3,1
63.3,57.3,5
52.3,36.7,3
68.5,60.4,4
58.9,52.8,2
66.1,64.8,3
54,58.2,2
69.4,60.9,3
75.3,47.1,2
66.4,52.7,4
38.3,76.3,2
63.7,61.4,3
58.3,50.7,4
54.6,68.1,1
61.5,57.9,2
60.1,32.7,2
41.1,45.3,3
73,28.8,3
81.9,69,3
54.4,51.9,2
52.6,53.7,3
44.3,88.7,1
61.5,87,2
53.7,43.4,3
49.6,54.8,3
55.3,54.8,3
40.1,60.6,1
53.8,80.6,4
45.9,62.9,3
50.5,51.5,1
59.6,36,2
44.6,42.3,4
51.5,75.8,4
57.6,41.9,2
49.4,96,3
39.4,67.1,3
41.6,73,3
51,66.2,4
45,74.3,2
48.6,42.7,2
52.8,43.1,2
54,58.2,3
56.9,39.9,3
46.8,40.8,2
57.8,69.7,3
57.9,60.9,5
64,48.8,3
51.7,36.6,2
46,54.2,3
41.4,37.2,4
68.2,61.8,3
57.4,60.6,3
41.1,17.7,3
64.6,46.6,3
49.9,67.7,3
60.8,19.7,1
69.8,62.8,2
67.4,60.6,2
50.9,81.9,2
51.8,61.5,4
39.8,48.4,3
51.5,58.3,4
63.3,64,1
59.9,37.9,5
46.9,76.6,3
41.2,100.4,3
42.4,74.6,3
69.9,56.2,1
45.4,48.5,4
55.7,92.9,3
43.7,41.1,2
39.5,47.4,4
64.1,32.9,2
51.1,44.7,3
64.8,86.8,4
33.9,44.1,2
57,57.5,2
46.3,59.6,4
34.8,59,3
60.7,89.8,3
62.1,27,1
70.6,64.5,2
67.5,80.5,1
57.5,22.5,4
44.4,70.4,1
36.7,44.5,3
50.4,60.1,3
52.4,84.3,3
60.6,59.1,3
56,10.3,1
49.6,45.2,3
56.3,61.1,2
40.4,45.4,3
50.8,51.6,1
57.4,79.1,2
50.1,61.4,3
37.5,75.7,3
46.2,34.2,3
54.7,79.7,2
70.4,67.4,4
67.3,59,1
49.5,65.8,4
65.4,33.7,2
63.6,69.4,3
42.9,75.1,1
44.8,78.9,1
47.9,75.1,4
36.7,49.8,3
59.5,58.8,2
59.1,81.2,3
42.7,72.9,2
46.2,19.2,3
59,55.9,4
41.4,27.7,2
32.1,45.5,3
61.2,70.9,2
46.8,94,1
64.6,53.8,3
57.9,81.7,3
59.5,63.9,3
61.9,64.5,2
38.5,87.9,2
76.2,84.3,1
61.3,47.1,3
55.7,56.2,2
67.8,113.1,2
60.7,91.4,1
44.7,68,3
88.2,67.7,2
65.4,63.1,2
66.3,55.7,5
60.2,35.6,2
62.4,75.2,2
58.9,38,1
65.4,60.1,2
66.7,73,4
50.1,49.6,2
61.7,78.9,1
49.9,75.8,1
74.1,24.1,4
61.4,84.6,1
47.1,61.7,3
58.2,35.1,3
56.6,48.2,3
65.7,57.1,2
67.9,88.5,3
54.3,66.3,3
56.9,56.4,3
53.9,65.8,2
53.6,61.3,5
38.3,64,4
52.1,73.9,3
46,50.6,4
75.3,50.2,2
72,70.1,3
57.8,81.7,1
60.9,44.7,1
64.4,64.6,2
63.3,44.4,1
33.5,69.1,1
65.8,72.1,3
69.3,56.4,4
62.1,71.9,2
61.7,65.7,1
52.3,70,2
43.4,62.7,3
55.3,76.4,2
49.9,67.4,3
58.6,47.1,2
54.5,65.5,3
68.1,55.1,1
53.9,41.7,5
45.2,54.4,5
39.2,59.5,1
40.5,55.1,5
64.4,84,2
51.7,68,3
69.7,71.7,4
57.8,68.7,2
55.3,93.2,4
76.1,41.2,4
58,61,4
28.7,64.8,4
41.5,52.3,2
62.7,48.9,1
49.6,44.1,3
71.7,42,2
48.6,44.5,4
38.5,27,3
63.9,89.8,2
59.9,74.3,3
61,85.2,1
69.7,78,3
66.9,70.7,1
66.2,63.3,3
38.5,61.6,2
51.4,49.8,4
55.9,73.8,3
51.8,50.9,1
57.4,69.3,2
62.7,42.5,2
61.2,52.7,2
31.6,58.2,2
77.5,71.1,3
61,49.5,1
57.2,29.4,1
39.5,12.9,3
66.8,59.8,2
63.1,32,3
39.9,68.3,2
40,44.2,1
75.3,82.5,2
65.5,62.6,4
64.8,62.2,3
61.8,93.3,1
90.6,84.2,1
79.4,82,4
52.8,59.6,3
49.6,32.5,4
40.6,64.8,2
36.5,65.3,1
56.7,40.8,3
54.1,37.6,2
54.5,86.5,3
63.1,81.4,3
45.7,33.8,1
53.2,70.3,4
55.5,71.3,2
26.8,66.1,2
54.3,78.7,2
51.8,46.2,3
81.6,40.7,3
47.9,61.5,3
71.6,37,3
46.9,62.1,1
39.7,22.9,4
