Y,W,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,tau_hat
60.78,0,66,91,3,3,2,0.066,1.073,-0.975,-1.238,1.183,0,0,0,0,1,4,5,2,2,4,3.78749189559826
58.09,1,27,92,3,4,1,0.59,-0.523,0.41,-0.199,-0.014,0,1,1,0,1,4,4,2,5,3,1.41631433045863
43.56,0,27,90,4,3,3,0.034,-0.32,-0.394,-1.413,1.029,0,1,0,1,1,2,4,3,2,4,2.33902726859928
60.58,1,51,82,4,4,1,0.196,-1.385,-0.364,-0.147,-0.097,1,1,1,0,1,2,1,4,1,1,3.67946275593204
58.4,1,60,73,3,5,1,-0.579,1.192,0.036,-1.204,-1.315,0,1,0,0,1,5,3,4,1,3,3.26119958427961
32.27,0,32,60,4,2,3,-1.318,0.339,-0.171,-1.191,1.881,0,0,0,0,0,3,5,2,2,1,1.80163660403794
65.9,1,53,91,4,1,1,-1.977,-0.199,-0.797,-0.326,-0.262,0,0,0,1,1,4,1,3,4,4,3.74359820471234
58.49,0,36,84,5,3,1,-2.316,-1.966,0.452,-1.157,1.744,1,1,1,1,1,4,5,2,1,5,3.0722563856419
57.79,0,28,86,4,5,3,0.443,-0.224,-0.141,-1.459,0.87,0,0,1,0,1,1,1,5,1,4,2.65304841104738
64.63,0,68,88,2,2,3,-0.474,-0.111,-1.235,-0.149,-1.96,0,1,1,0,0,2,4,3,4,4,4.02786230373715
49.47,0,25,91,4,4,2,-1.733,0.843,-1.977,-0.014,-0.448,0,0,1,0,1,1,1,5,2,1,2.5826033624002
44.72,1,28,80,3,3,3,-0.972,-1.452,1.443,-1.385,1.288,1,1,1,0,1,1,3,4,3,1,1.45720942984629
53.99,0,57,80,3,4,3,1.438,-0.473,0.4,0.145,0.639,0,1,0,0,1,2,5,3,4,1,3.2277711762182
66.65,0,42,98,4,3,1,-0.472,0.366,-0.317,-0.284,-0.294,0,1,0,0,1,3,4,4,4,4,3.31178666315864
57.32,0,47,86,4,3,1,-2.192,0.535,-1.53,-1.689,-1.723,0,0,0,0,1,3,4,5,5,3,3.35684285388187
52.19,0,55,82,3,4,1,0.463,-0.123,1.454,0.443,-1.708,0,1,0,0,0,3,1,1,3,1,3.38609998318142
62.24,1,64,92,2,2,2,-2.726,-1.194,0.243,-2.81,0.22,0,0,0,0,1,2,3,3,3,3,3.66802443060783
62.1,1,30,86,4,4,1,-0.132,-0.629,0.545,1.086,0.279,1,0,0,0,1,3,5,4,2,1,2.43531237454312
43.49,0,59,67,3,3,2,-1.056,1.029,-1.423,-0.671,-0.058,0,0,0,0,1,2,3,5,2,5,2.67341102869519
49.54,0,53,83,3,3,3,-0.357,-1.01,-1.176,-0.021,0.127,0,1,1,0,1,3,4,3,3,5,2.4150016174227
37.13,0,49,56,4,4,3,1.323,0.035,1.35,1.298,0.101,0,1,1,0,1,3,5,4,5,2,3.04749709122282
64.44,0,61,85,3,3,2,-0.951,-0.427,0.847,-0.649,0.642,1,0,0,1,0,2,2,2,3,1,3.76208649548484
54.99,0,48,98,3,4,1,1.38,0.275,0.57,-0.644,0.036,0,0,0,0,1,2,4,1,3,1,2.70355029283459
64.68,1,52,94,4,4,2,0.61,-0.578,0.049,0.213,2.545,0,1,0,0,1,4,3,2,4,1,4.23276315194046
68.22,0,67,96,4,3,1,-0.38,0.39,0.282,-1.815,0.144,0,0,0,0,1,5,3,4,4,2,4.51706743989214
53.72,0,27,64,2,3,2,1.432,0.865,0.97,0.663,-0.307,1,0,1,0,1,2,1,2,3,1,0.670116540943248
58.5,1,64,93,3,2,3,0.211,-1.487,1.019,0.28,-1.165,1,0,0,0,1,1,2,3,3,3,3.23868353754466
65.74,0,35,99,4,4,2,1.231,0.141,0.546,-0.631,-1.404,0,1,0,0,0,3,5,4,3,4,2.60984410015476
41.81,0,29,78,4,3,1,-1.023,0.188,-0.545,-0.496,-0.963,0,1,1,0,0,3,2,5,3,3,1.84581058398017
52.67,0,42,76,3,3,2,-0.316,0.905,-0.282,0.868,-1.355,1,1,1,1,0,4,5,1,1,1,2.05179155828751
55.44,1,37,91,3,5,3,-0.174,0.27,-0.861,0.241,1.208,1,1,1,1,0,2,1,4,5,2,2.13503465503039
49.08,0,32,92,5,3,2,1.161,-0.047,-1.392,0.579,-0.517,1,0,0,0,1,4,5,4,2,2,2.31584820886372
61.15,0,45,89,4,3,2,2.116,1.367,0.385,0.046,-1.152,1,0,0,0,1,3,3,5,1,3,3.27537848408565
53.91,0,36,79,4,3,2,-0.701,0.051,2.079,0.37,0.737,1,0,1,0,1,5,1,5,1,3,2.46063229293538
54.86,1,34,87,5,2,2,-0.387,-0.685,-0.529,-0.009,1.47,1,0,0,0,0,3,1,5,4,2,2.70808326621194
51.16,0,64,63,2,4,3,0.79,2.181,-0.249,1.198,0.112,0,1,0,0,0,5,2,1,4,5,3.03508996212555
66.56,1,42,92,3,1,1,0.864,0.516,-0.903,0.559,-0.745,0,0,0,0,1,2,3,1,5,2,2.26108745802919
47.16,0,26,77,4,2,2,1.778,-0.558,0.491,1.38,-0.944,0,0,0,0,0,2,3,5,3,4,1.88402674653806
53,0,61,88,5,3,2,-0.021,0.741,-0.658,0.261,-1.016,0,0,0,0,1,3,5,2,2,4,4.02204777824084
50.37,1,39,82,5,3,2,-1.437,-0.173,1.186,0.744,1.11,0,0,1,0,0,4,4,2,2,2,2.96073171617038
60.35,1,49,79,4,4,1,-1.628,0.608,0.165,-0.471,-1.21,0,0,1,1,1,1,1,3,5,5,3.27812666318541
53.48,1,34,77,4,5,1,1.308,0.857,2.101,1.79,1.464,0,1,0,1,1,3,4,2,2,3,2.44106722701785
63.75,0,48,83,3,2,2,-0.762,-1.319,1.872,-1.354,-0.146,1,0,0,1,0,3,5,3,1,3,2.67715135489648
61.37,0,59,75,3,4,1,0.763,-0.344,1.269,0.667,-1.972,0,1,0,0,0,5,2,4,1,1,3.41368071184755
57.15,1,27,72,4,5,2,0.994,2.59,-1.818,2.909,-1.899,0,1,0,1,0,4,2,2,2,3,1.31406084579066
51.78,1,64,88,3,4,1,-0.245,-0.043,-0.83,0.247,-1.046,0,1,0,0,0,3,1,5,3,5,3.97903056814463
57.56,1,73,68,3,5,3,-0.176,0.775,-0.585,-0.544,0.169,0,1,1,0,1,2,1,5,2,1,4.88373366546751
45.02,0,25,78,5,4,1,-1.369,1.609,1.988,1,-0.146,0,0,0,1,1,3,1,2,3,4,2.06045539357476
55.52,1,43,93,4,4,3,0.962,0.709,0.405,-0.017,-1.441,1,0,0,0,1,3,1,3,3,5,2.85753460761016
40.51,0,27,71,5,4,3,-0.503,0.59,0.894,-0.617,-0.606,0,1,0,0,0,1,5,4,5,3,1.70947712764065
56.92,0,31,87,4,3,2,0.927,-1.493,1.151,-1.087,0.41,1,0,0,1,1,4,1,5,2,1,2.46385627343554
50.44,0,37,83,4,3,3,-0.039,-1.11,0.747,-0.454,-1.67,0,0,0,0,1,3,1,1,1,1,2.8937805710457
54.71,1,43,91,3,4,3,2.039,-0.295,-0.636,0.686,0.299,1,1,0,0,0,4,3,3,5,2,2.43844413236253
56.09,1,62,73,3,4,1,0.925,0.421,0.39,1.072,-0.297,0,0,1,1,1,3,4,1,3,2,3.67690781789456
65.5,1,47,87,5,1,1,-0.388,-0.537,0.905,0.631,-1.227,1,0,1,1,1,3,5,3,5,4,3.05231601398851
59.35,1,68,82,5,2,3,2.963,0.505,1.467,1.658,-0.073,0,1,0,1,1,4,1,2,4,2,4.10912711779801
46.2,0,38,84,3,2,3,-0.142,0.746,-0.572,-0.473,1.332,0,0,1,0,0,3,4,2,3,5,1.60256181040448
51.54,0,64,82,4,2,2,-0.564,-1.152,2.379,0.208,-0.551,1,1,1,1,0,4,2,4,3,2,3.86644516260633
43.81,0,43,60,3,4,2,1.037,-1.381,-0.387,-0.027,-0.285,0,0,0,0,1,5,1,2,1,3,1.70523779801125
40.27,0,48,74,3,3,3,-0.709,1.223,-0.617,-0.109,-0.449,0,0,0,1,1,3,3,3,4,1,2.32113070892294
64.08,0,54,74,3,2,1,0.675,-1.012,0.608,-0.264,0.085,0,1,0,1,1,4,2,1,2,4,2.52035991263056
49.65,0,33,77,4,4,3,-0.073,0.694,0.284,-0.788,-0.215,0,1,1,0,1,1,3,1,1,5,2.31648191620264
59.12,1,52,89,2,4,2,0.738,1.463,0.518,0.881,0.097,0,0,1,0,1,5,2,2,4,4,2.92307900286492
57.68,0,61,89,4,1,2,-1.298,-0.187,0.546,0.835,0.571,0,0,1,0,1,4,5,2,5,2,3.66159007088576
70.99,0,52,95,4,3,1,1.766,-3.143,0.428,0.891,0.363,0,0,0,0,1,4,4,4,3,3,3.78151720203341
55.95,0,42,97,4,2,2,-0.478,-1.657,-1.512,0.547,0.532,1,1,1,1,1,1,5,5,2,4,3.02400354458388
46.51,0,41,89,4,3,3,0.869,-0.211,-1.404,0.829,-0.421,1,0,0,0,1,3,4,2,3,4,3.04952944423574
40.28,0,41,83,5,4,2,-0.343,-0.085,-0.17,1.981,-0.664,1,0,1,0,1,3,1,5,3,5,2.80403747090092
48.01,0,54,73,4,4,1,2.591,1.074,0.894,-0.306,-1.166,0,0,1,0,0,4,3,1,5,2,3.61408425963002
63.82,0,39,97,5,4,1,0.957,-0.92,1.321,-0.775,1.608,0,1,0,0,0,2,3,1,4,1,3.32608229789625
49.78,1,42,81,4,4,1,0.968,-2.537,0.839,1.154,0.793,1,1,1,1,1,5,5,4,1,1,3.20100081223735
49.49,1,27,76,5,3,2,0.607,1.06,1.012,0.063,-1.237,0,1,0,0,0,4,5,5,3,3,2.08534477972454
53.37,1,29,68,5,3,2,-0.816,0.528,-0.478,-0.838,-0.484,1,0,0,1,0,3,2,3,4,4,1.60940455783192
68.54,0,67,93,3,2,2,0.705,1.028,-0.61,-0.157,0.498,0,0,1,1,1,1,2,5,2,3,4.47119664761762
45.59,0,45,76,4,4,3,0.154,1.479,-0.083,0.35,-2.654,0,1,1,1,0,5,5,3,1,4,2.71185906297632
70.61,1,65,76,2,3,1,0.019,-1.723,-0.352,-1.899,1.55,0,1,1,0,1,4,2,4,1,1,3.85386141074179
45.7,1,41,79,2,3,2,2.536,0.859,-0.773,1.25,-0.792,0,0,1,0,1,5,4,1,4,4,2.06147357407642
59.24,0,26,73,4,1,1,0.599,0.532,-0.721,-0.07,-0.92,1,0,0,0,0,1,2,1,2,1,1.84813916424022
51.7,0,40,92,3,5,2,-0.993,1.432,0.471,-0.057,-1.722,0,0,0,0,1,1,4,4,1,1,2.33513629810234
60.14,0,48,97,4,3,2,0.355,0.3,-1.302,0.374,1.47,0,0,1,1,1,5,1,1,2,3,3.36333309923702
53.44,1,25,88,3,2,1,0.923,-0.501,-0.168,0.516,-0.202,1,1,1,1,1,5,1,1,1,1,1.36216058164082
59.87,1,29,66,3,5,1,0.278,0.342,-0.196,0.839,1.115,1,1,1,0,1,2,4,3,1,5,0.679886896170002
47.23,1,71,78,2,4,2,-1.683,0.367,-0.848,-0.311,-1.411,0,1,1,0,1,4,5,4,1,5,4.21035852570208
53.63,1,36,83,3,3,3,-0.804,-0.208,0.885,-0.291,0.084,0,1,1,0,0,1,1,4,2,1,1.87332252418205
60.02,0,71,88,3,1,2,-0.148,-0.041,0.382,-0.288,-1.332,1,1,0,1,1,5,4,4,3,3,4.56452014178163
56.63,1,60,86,4,1,2,1.352,1.934,-0.787,-0.343,-2.946,0,1,0,1,0,5,1,2,2,2,4.12245892100909
54.1,0,53,69,5,4,2,1.402,1.449,1.276,0.883,0.56,1,1,1,0,0,3,4,2,4,4,3.64753146070633
52.98,1,41,84,2,2,3,2.209,-0.183,-0.922,2.387,-0.896,0,1,1,0,1,3,2,2,4,1,2.19917979488248
67.47,0,60,75,4,4,2,-1.416,1.468,0.559,0.46,1.539,1,1,1,0,0,5,5,1,4,3,3.74790678657932
67.61,0,70,86,3,5,1,0.738,1.426,0.77,-0.258,-0.283,0,1,0,0,1,4,1,3,2,3,4.80142217454517
72.5,1,74,88,2,3,2,3.196,1.12,-1.587,0.075,-0.9,0,0,1,0,0,5,3,5,4,5,4.87300568922055
57.25,0,66,91,4,1,2,0.026,2.134,-0.878,0.277,0.04,0,0,0,0,0,2,4,2,5,3,4.14683052293518
68.38,1,57,95,4,4,2,-2.135,-1.954,0.119,0.333,0.508,0,0,0,1,0,3,3,4,5,2,3.58829910789924
65.74,0,40,83,3,2,2,0.722,0.766,0.954,0.62,0.537,1,0,1,0,0,4,2,4,3,4,2.22329804953147
76.26,1,75,84,2,4,1,-1.238,-1.163,-0.571,-1.507,-0.409,0,1,1,1,1,5,5,4,5,3,4.83915388622848
62.81,1,68,59,4,3,2,-0.272,-0.82,-1.719,-0.101,0.673,1,0,0,0,1,1,1,2,4,5,3.7295565505714
49.71,1,46,80,3,4,2,0.919,-1.2,-0.445,0.295,-0.461,0,0,0,0,1,3,4,4,2,1,2.40296594955313
50.06,0,62,76,2,1,3,1.413,-0.331,-1.26,0.475,1.068,0,0,1,0,1,1,2,4,3,1,3.55744729661702
52.05,0,46,75,3,3,1,1.237,0.253,0.837,-0.618,-0.516,0,0,1,0,1,5,2,2,2,4,1.72541514319087
43.53,0,52,72,3,4,1,-0.786,0.771,-0.421,-1.167,-0.878,0,1,0,0,1,3,3,4,2,2,2.7510765125299
63.45,1,71,94,4,3,1,-0.317,-0.378,0.518,-1.138,0.177,0,0,1,0,0,5,1,1,5,2,4.87499653418044
60.19,0,72,86,3,1,1,0.165,0.739,-0.619,-1.183,-0.148,1,0,0,0,0,3,1,2,3,2,4.83093676485912
55.75,1,35,74,3,3,1,0.326,-0.557,-0.486,0.569,-0.836,1,0,0,0,1,1,3,5,5,3,1.14479571376419
70.95,1,72,83,3,3,3,0.74,1.503,0.189,-0.278,-1.396,0,1,1,0,1,1,2,4,5,2,4.61600609883161
59.55,1,66,73,2,1,1,1.612,0.786,-1.184,-1.18,-0.64,0,1,1,0,0,2,4,4,2,4,3.81408223172432
52.21,0,74,77,3,5,1,-0.304,0.599,-0.004,-1.378,0.127,1,1,0,0,1,4,2,1,2,3,4.99411420202318
62.48,0,49,100,3,2,2,0.102,0.542,-0.736,-1.174,0.597,0,1,0,0,1,5,4,4,2,1,2.88881152839165
57.11,1,49,97,4,2,2,0.314,-1.295,-0.274,-0.493,-0.936,0,0,0,1,1,2,4,2,5,5,3.21669477703279
41.3,0,65,70,4,3,1,0.532,1.115,-1.392,-0.44,-0.075,0,0,0,0,1,4,2,4,1,1,3.91089340952136
41.86,0,32,66,3,3,3,0.385,1.863,-0.57,-0.238,0.616,0,1,1,0,1,4,3,4,4,5,0.427806956179745
54.81,1,65,68,4,2,2,1.996,0.614,0.323,0.783,1.151,0,0,1,0,0,1,1,4,2,3,3.69828878836094
54.17,1,38,77,4,4,2,-2.309,-0.143,0.927,-1.135,-0.001,1,0,0,0,1,1,2,1,4,5,2.83147962058276
44.95,0,29,67,5,5,3,0.172,1.442,2.416,-0.131,-0.775,1,1,0,0,1,3,2,2,4,3,2.01577405719077
56.99,1,72,67,4,3,1,0.841,-1.102,-1.214,-1.071,1.133,1,1,1,0,1,5,5,5,5,4,4.30930301160343
48.62,0,59,91,4,1,3,-1.931,-1.444,0.973,1.001,-0.024,0,0,0,1,1,1,4,5,1,3,3.25594915260634
59.52,0,67,82,3,4,1,-0.874,-1.504,0.818,-0.771,-1.733,0,0,1,0,1,1,5,3,2,2,4.11217357292166
48.31,1,69,73,2,4,2,-0.544,-1.176,0.828,0.874,1.557,0,0,0,0,0,4,5,5,4,2,3.9915982152409
56.07,0,47,85,3,3,2,0.854,1.492,0.781,0.031,0.441,1,1,0,0,0,1,2,4,1,3,2.50917087963955
52.91,1,27,96,4,2,1,-1.822,0.151,0.602,0.001,-0.014,0,0,1,1,0,2,3,4,5,2,2.2735797282139
51.25,0,57,76,3,3,1,-1.203,-0.333,1.168,0.165,1.47,1,1,0,1,1,2,2,4,2,3,2.91801113197663
47.5,0,31,77,2,1,2,-1.434,-0.092,0.164,0.416,0.983,1,0,0,1,0,3,2,2,3,2,0.792165634587721
58.57,0,61,82,3,3,2,0.043,-0.971,0.705,-1.655,-1.601,0,1,1,0,0,4,3,5,2,4,3.47497756392553
62.64,1,64,81,4,4,2,0.369,0.249,0.517,-1.148,-0.216,0,0,1,1,0,2,1,2,4,2,4.51688597667353
53.72,1,28,82,4,5,1,-0.461,-0.767,0.251,-1.487,-0.019,1,0,1,0,0,4,4,2,3,5,2.47919907695804
60.73,0,60,84,5,2,1,-0.24,-0.021,1.035,-0.005,0.449,0,1,0,0,1,3,4,2,3,5,3.81287876879422
48.73,0,54,89,2,2,3,0.54,-0.971,1.141,-0.543,-0.377,0,0,0,0,0,2,1,1,4,3,2.49827954827263
66.75,1,61,78,3,3,2,-1.246,0.624,0.097,-0.283,-1.353,1,1,0,0,1,4,4,3,1,5,2.9850032501199
57.49,0,63,90,4,2,1,-0.284,0.084,-0.819,-1.449,-0.46,0,1,0,1,1,2,1,5,2,4,4.03616285390995
43.95,0,32,76,4,3,2,1.35,-1.585,0.001,0.446,0.522,1,0,1,1,0,1,1,5,3,3,2.10097680598615
59.04,0,56,96,4,5,3,2.101,1.775,-1.981,1.064,0.541,0,0,1,0,0,1,3,4,5,4,3.30982584843593
59.36,0,62,86,4,2,1,0.754,0.927,0.344,-0.563,-0.08,1,1,1,0,0,5,3,4,5,3,4.23916827648773
51.43,0,75,57,2,2,2,-0.112,-0.306,-2.585,0.021,0.363,0,0,0,0,1,2,4,2,2,3,5.16900185442272
51.8,1,58,69,3,4,2,2.004,1.147,-2.279,-0.304,-1.88,0,1,1,1,1,5,5,5,1,1,3.37630920500466
54.74,0,61,95,4,3,1,0.364,-0.394,0.426,-0.148,0.085,0,0,0,0,0,1,5,3,5,3,4.28591450659081
59.35,1,60,97,2,2,2,0.35,0.625,1.099,0.399,-2.67,0,1,0,1,1,4,4,5,1,1,3.80418333388165
53.09,1,34,77,5,2,3,0.27,-1.095,0.445,-0.966,0.884,0,1,1,1,0,2,4,1,2,4,2.21220561680325
54.03,0,69,91,3,3,2,1.887,-1.197,-2.154,1.126,-1.279,0,1,1,1,1,1,3,1,3,3,4.24046573379709
59.63,0,74,94,3,2,1,-0.29,-1.142,0.559,0.765,-1.13,0,1,0,0,0,3,1,4,4,3,4.6860345621411
59.01,0,54,74,4,2,2,0.535,0.68,-1.479,0.747,-0.391,0,0,1,0,0,2,3,2,2,3,3.39001639573457
49.61,0,50,86,3,4,2,0.46,0.282,0.563,0.04,-1.399,0,0,0,0,0,5,1,4,1,1,2.83468014177938
62.18,0,75,79,2,4,1,-0.957,-0.878,0.789,1.815,0.653,1,1,0,0,1,4,1,2,5,1,4.63501635664166
62.12,1,67,72,1,4,1,-1.494,-0.056,-0.706,-0.358,1.56,1,1,1,0,0,2,3,2,2,3,3.78046760827474
49.94,1,35,84,4,2,2,0.235,-2.361,-0.462,-0.25,0.09,0,1,0,0,0,5,3,2,4,2,2.51998593746067
48.31,1,43,86,3,1,2,-0.026,-1.281,0.1,0.957,0.03,0,1,1,0,0,4,4,1,1,3,2.06562468240049
69.32,0,68,76,3,3,2,-1.333,-1.082,0.31,-0.498,0.36,1,1,0,0,0,5,3,4,1,4,3.74683918080946
56.09,0,63,79,3,3,2,-1.543,-0.123,-0.74,-0.282,-2.442,0,0,0,1,1,1,2,5,2,2,3.49151409348438
62.55,1,55,77,4,4,1,0.785,-0.282,-0.234,-1.527,-0.888,0,0,0,0,1,2,1,3,2,4,3.40723693662748
64.72,0,62,98,4,4,2,-0.345,-0.159,-0.027,-0.13,-0.702,0,1,0,1,1,3,2,2,5,1,4.61461653203033
53.31,1,56,84,4,3,3,-0.065,0.231,0.511,0.115,-0.733,0,0,1,0,0,2,4,4,5,1,4.10139025955806
55.46,1,73,68,3,3,1,-1.299,-0.359,0.522,0.52,-0.872,0,0,0,0,0,4,5,4,4,2,4.55175525839499
45.37,1,70,51,4,3,3,-0.751,-0.015,-1.428,-0.178,0.801,0,0,0,1,0,3,2,3,2,4,3.89619640966926
71.42,1,56,85,3,3,2,1.106,-0.423,-1.391,0.399,-1.401,0,1,0,0,1,5,5,4,5,4,2.98961612707579
58.45,0,43,98,3,3,2,0.948,0.691,-1.231,-0.493,-0.017,0,0,0,0,1,3,1,5,4,5,2.37260780185907
46.58,1,61,75,2,4,3,0.739,-0.391,1.056,0.486,2.06,0,0,1,0,0,5,5,2,3,3,3.07041563782161
56.99,1,41,79,4,4,2,-0.731,0.827,0.336,-1.064,-1.665,1,0,0,0,0,3,2,4,5,5,2.87995586464065
56.47,1,69,75,4,3,1,0.451,1.107,1.019,-0.876,-0.439,0,1,0,0,1,1,5,1,4,3,4.59379253266605
53.33,1,65,75,4,5,2,-0.726,1.228,-1.51,-0.707,-2.507,0,0,0,1,1,5,1,2,4,1,4.10307624036648
52.99,0,39,86,3,2,2,0.814,0.694,1.763,0.643,0.292,1,0,0,1,0,4,2,3,5,5,1.77205226234697
73.23,1,69,97,3,2,1,-1.694,-1.255,-1.231,-0.102,1.603,0,1,0,0,1,2,1,5,1,4,4.2030966642097
50.63,1,31,89,3,4,2,0.016,0.686,1.381,0.673,-0.535,0,1,0,0,1,4,5,4,3,1,1.52861998650565
75.58,1,48,96,3,2,1,-0.445,1.079,-0.105,0.013,0.18,0,1,0,0,0,2,1,5,3,1,2.68801902517035
59.25,1,57,82,5,3,2,-1.183,0.659,1.028,0.064,1.189,0,0,0,0,0,1,4,5,4,4,3.52989228045621
54.63,0,45,92,4,3,3,0.016,-1.124,-0.186,0.112,-1.003,0,0,0,0,1,1,5,2,1,3,3.05598515248223
55.09,0,41,89,3,2,1,0.113,0.773,-0.716,0.089,0.848,0,0,1,0,0,5,4,5,2,4,2.045897038223
60.45,1,73,73,3,3,3,-0.782,-0.019,-1.17,1.051,-2.744,0,1,0,1,1,2,3,5,4,1,4.68840408356638
63.8,1,70,89,4,3,2,0.949,0.805,-0.092,0.092,-1.095,0,1,1,0,1,3,2,2,4,4,4.58766899670813
62.15,1,48,93,4,1,3,1.228,-1.729,0.407,-0.911,0.818,0,1,0,1,1,2,2,1,2,3,3.07213454104402
56.56,1,51,79,3,3,3,-1.832,-0.53,0.844,1.07,-0.233,1,1,0,0,1,4,5,3,3,1,2.27940410028055
54.51,1,57,78,3,3,1,1.078,0.611,-1.375,0.573,-1.018,0,1,0,0,0,1,1,5,3,4,3.09830732729757
50.89,0,59,79,4,2,3,0.258,0.295,1.391,0.122,0.137,0,0,0,0,0,5,1,2,4,3,3.24202089313109
57.97,1,56,82,3,3,3,-0.213,0.018,-0.495,-1.257,1.457,1,1,0,0,1,4,3,5,1,5,2.79259476791846
50.56,1,72,54,2,4,1,-0.39,0.853,0.096,0.261,0.218,0,0,0,0,1,1,1,4,3,5,4.69243364100564
56.03,0,53,88,4,4,3,0.297,0.811,-0.218,-0.026,-1.979,0,1,0,0,1,1,4,5,5,1,3.81010481926469
58.09,1,53,86,3,4,2,0.829,-0.388,-0.977,-0.48,-0.442,0,1,0,0,0,1,5,5,4,3,3.02212814463448
57.57,0,63,78,3,5,2,1.588,1.11,-0.235,1.736,1.331,0,1,0,1,1,1,3,1,1,4,3.57907759222845
45.42,0,31,91,3,3,1,-1.22,0.473,-0.885,0.582,-1.021,0,1,1,0,0,4,1,1,5,5,1.15472855131814
60.34,1,68,84,3,3,1,-2.291,-1.775,0.591,0.112,1.6,1,0,1,0,1,2,2,1,4,5,4.08750631282257
48.4,1,42,80,4,3,2,-1.016,0.339,-0.468,1.242,0.786,0,0,1,0,1,5,4,3,5,5,2.59081324285186
66.6,0,74,83,2,3,1,0.19,1.567,0.535,-1.178,-0.172,1,0,0,0,0,1,2,3,2,3,5.31632142685761
57.38,0,49,68,3,4,1,1.353,2.787,-1.567,0.882,-1.059,1,1,0,1,0,1,5,1,3,5,2.32849345157867
65.38,1,69,83,3,3,1,-0.139,-0.954,0.753,-0.027,1.712,0,0,1,0,1,1,1,4,4,1,4.79661716432349
60.56,0,55,90,2,3,2,0.575,1.82,0.053,-0.252,0.315,1,0,0,0,0,5,1,2,5,5,3.07051579800319
50.88,0,51,95,3,3,2,-0.338,-0.03,0.707,0.288,0.831,0,1,0,0,0,3,4,4,1,3,2.70256723456573
53.34,0,45,89,4,4,2,0.036,-0.027,-0.654,2.138,-0.384,0,1,1,1,0,2,3,2,2,3,2.98038151801653
59.87,1,36,89,4,2,1,-0.525,-0.259,1.861,-0.683,0.743,0,1,0,0,0,3,1,4,3,3,2.82583555769098
68.79,1,72,96,2,2,3,-0.132,-1.357,1.093,-0.326,2.675,0,0,0,0,0,5,1,2,1,5,3.78606478847806
57.82,0,28,68,4,3,2,-0.228,-0.074,1.546,-0.21,0.252,1,1,0,1,1,3,3,1,5,1,2.20935741907773
62.89,0,33,100,5,4,1,-0.385,-0.809,1.219,-0.414,0.638,0,0,0,0,1,3,2,4,2,5,2.59542737748553
57.18,0,42,87,3,5,2,-0.816,1.89,0.782,-0.666,-0.617,0,0,1,0,0,4,2,4,4,1,2.32612983225277
44.7,0,27,93,5,1,3,-0.721,1.159,0.843,-0.629,2.395,0,0,0,0,1,3,5,5,3,4,2.31005814148702
76.63,0,59,93,3,3,1,2.096,0.376,-0.247,0.556,0.893,1,1,0,1,1,5,2,3,1,1,3.58104814364261
49.91,1,34,90,3,3,2,-1.629,1.691,1.297,0.026,-0.207,0,0,1,0,0,4,3,3,4,3,1.45403523218131
62.24,1,28,90,3,3,3,0.462,2.066,0.58,-1.522,-0.724,1,0,1,0,1,5,3,5,2,2,0.817629311228537
64.38,0,65,83,4,2,2,-0.654,0.319,-0.297,-1.32,0.501,1,1,0,0,1,5,4,4,1,1,4.41367214193492
53.82,0,74,74,3,4,1,0.349,0.543,0.613,0.342,0.167,1,1,1,0,1,2,2,3,1,3,4.78078602909966
49.18,0,43,93,4,3,3,-1.017,-0.76,0.787,1.447,1.9,1,1,1,0,0,4,2,4,1,1,2.86187034380793
59.85,1,44,88,4,4,1,0.185,-0.02,0.087,-1.533,-0.449,0,0,0,0,1,1,2,4,2,2,3.43686239731902
51.12,1,41,83,4,3,3,-0.377,-1.419,-0.952,-0.91,0.887,0,1,0,0,1,3,5,5,4,1,3.30165770227276
66.84,0,68,92,3,4,1,-0.63,-1.157,0.671,-0.925,-0.952,1,1,0,1,1,4,2,1,2,1,4.24022270374024
66.78,1,57,98,5,4,3,-1.097,-1.042,0.086,1.389,0.246,0,1,0,0,1,5,1,2,1,3,3.33934966247466
63.35,1,26,86,4,3,1,-0.296,-0.217,-0.191,-0.58,0.849,0,1,0,0,1,5,5,5,4,3,2.12972880496232
56.18,1,70,81,3,3,3,-0.845,-0.276,-0.26,0.455,-0.014,0,0,0,0,1,1,5,4,1,4,3.93855689265315
65.38,1,65,91,4,1,1,-0.685,-0.451,-2.008,-0.595,2.014,0,0,0,0,1,3,3,1,5,3,4.54045393260598
51.98,0,39,94,5,5,2,0.181,1.446,0.295,0.075,-0.805,0,1,0,1,0,3,2,5,2,2,2.90642954058057
46.57,0,50,85,3,2,2,1.368,-0.445,0.11,1.54,1.658,1,0,0,0,1,1,4,3,2,4,2.55168795357783
49.46,0,63,77,2,2,3,0.665,0.235,2.46,0.78,-1.648,0,0,0,1,1,3,5,3,1,2,3.52380790419387
54.32,0,57,78,4,4,2,0.632,-0.578,0.536,0.685,1.479,1,0,0,0,1,3,5,1,5,3,3.73383182727245
70.2,1,69,82,4,4,3,-1.992,0.274,-0.639,0.112,1.065,0,1,0,0,1,1,1,3,1,5,3.67950217681732
50.37,0,27,82,5,5,2,0.269,-0.022,0.444,1.025,-1.213,0,0,0,0,0,3,2,1,4,1,2.04752191037691
